A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	-0.11960014438599997;0.51483005520992	#	0.01181116297045004;0.69421013888755	-7.000330216936249;-3.6217580974037498	#	-6.2066430429167;-2.5053338880633005	-0.18072886771202;0.87206569321727	#	#	#	#	#	-0.25988802825715995;1.0380459655271599	-4.9821756548034;-2.1265675537684	-0.06093456292392502;0.822930689633925	#	#	#	#	-5.787318308726499;-1.8797334691915002	#	-7.463679466685749;-2.9892463638177	#	#	0.0026418747660100217;0.6105002806019899	-6.273018539171249;-4.58899342966875	#	-6.3911767548097;-3.2150299403238995	#	#	-0.18510906764984003;0.7747723043778401	-7.564587913111;-3.048562044028999	#	#	#	-7.780302602814101;-5.9575573057459	#	#	-0.180774074455805;1.363866766124485	-8.28004080982905;-4.21044273121095	#	#	-0.03673002807787501;0.462875689559875	-8.234796597415599;-5.2401589224536	#	#	#	#	0.10724081666151991;1.00206833619448	#	#	#	#	-10.1031206639875;-6.592089539600501	#	-11.0250150260014;-8.877078031334825	#	#	#	-9.844713815455249;-7.813997890184749	-0.019797992807332965;0.729224937085333	#	#	#	-0.12814609247797254;0.9114048746799726	#	#	-11.274973537802499;-8.162813907337501	#	#	-0.29878000627087653;0.9062071788128765	#	#	#	#	city_center	0.3276800000000001	0.8	1	22.4	4991	4333	0.35	22.4	4	5
-3.1312515300613;0.4079988230213001	-0.05304549362466393;0.637071042874664	-4.05922568074665;0.2912056327354937	#	#	#	-5.687179883566699;-1.0958090608733275	-0.25163535621335004;0.8507014510373501	#	#	#	-0.26214997421844005;0.81480462888044	-7.15703838975975;-3.1236366170402494	#	-6.3102375009656;-4.0152724865144	0.59775777764082;0.7054019649790451	#	-0.33930248411916;1.8566870294655387	-6.4670772720275504;-4.61032478849245	0.026107526427799954;0.5597620185382	#	0.02572014217353999;0.51417446628246	-6.5469223948485995;-4.8406963925314	#	#	-0.13495302687274008;0.6790164797707401	#	-0.6149782662720709;0.6943492808376399	-8.2537674457723;-4.5892932505476995	-0.22779385427145;1.1107475235812547	#	0.008722559736719926;0.5633544128052801	#	#	#	#	#	-0.03233875824877003;0.88386998565477	#	#	-8.4226152151518;-5.7827771987082	-0.42710527405244;0.97286421423044	-8.0240668501164;-6.2784413162236	#	#	#	#	#	-8.5428390996278;-6.0267762422522	-0.17689069677996005;0.7698577329099601	#	-0.45393749810612005;0.9502563042501201	#	#	#	#	#	-0.17400986817108;1.16183506763308	#	-0.3280969314662181;0.9190401704662181	#	#	#	#	#	#	-10.6033650026695;-7.8958233466704995	-0.18444088440816958;0.8813318167181696	#	-0.21686693430856657;1.0494951529565666	#	#	-10.134098429032498;-9.0682903364075	#	-10.4839487774311;-8.9046183040489	0.4426057516723152;0.8006912609633685	-10.3699628220548;-8.6546975912852	#	#	#	train	0.00015088388150337465	0.2727272727272727	1	21.9929728	4335	4335	0.4375	21.9929728	0	0
#	#	-4.80780005768724;-1.42231111819276	#	-5.33872946510405;-3.69133890199595	#	#	#	#	#	#	#	#	-0.15382107218086993;1.00687489162487	#	0.007760921681234989;0.818285340668765	-6.3456694165744;-3.4221026372456	0.09601807284899999;1.064625530897	#	#	#	#	#	0.20984139341687996;0.78226607530712	#	#	-7.5416157941889;-3.2739418699311	0.04602133787202006;0.9985815334919801	-8.382412907423749;-3.2928654140562506	#	#	#	-7.1833805394261;-3.7506485631939	#	#	-0.04042771818012014;0.9065755163582101	-7.652712439123;-3.0203854348019994	#	#	#	#	#	#	#	#	0.169329748556875;0.7899283752380263	-7.2400024601068;-5.4026189045132	#	#	-0.3249102745889601;1.1597633992429601	-7.0168790023296;-3.8689435996542003	-0.32342948083912004;1.08076432151712	#	#	-9.101347396965199;-5.5826359696748	#	#	-0.07074928177961998;1.38977872133702	#	#	-9.5912033815798;-6.362896793640201	-0.05270691301347541;1.1109390241314754	#	0.16962303252452893;0.23227436867641782	#	#	-9.528829449761;-8.293810448779	0.12279374965196549;0.7155818270176185	#	#	#	#	#	#	#	-0.220953942458016;0.642320458796016	-10.6603808780248;-8.99640407361515	#	-11.7655400613034;-9.7941600560966	-0.13844834951930496;0.708507192704775	cafe/restaurant	0.0	0.0	1	17.0	4340	4340	0.3625	17.0	0	3
#	#	-8.52799482322161;-5.07740032719839	#	#	0.09756362923288003;0.6951073008551201	-9.0246048986485;-6.2373402325314995	#	-9.198104743643249;-6.06524696007675	#	-9.99203732848025;-6.11163256935975	0.5139165070644099;1.00191156159359	-9.352962063285249;-7.366361190154749	#	#	0.644398664245195;1.316961480000805	-9.9674996747544;-7.043932895425599	#	-9.559194388406251;-7.83997912587375	#	-10.3721340963536;-6.786683047426399	#	-9.968509715966;-6.031065095234	#	-10.32046273105945;-6.385715336440551	0.49292613799612484;1.8803741606838749	#	0.72646014621608;1.25201059897192	-11.07963892649415;-6.53297649908585	0.3883730023003451;1.6166608016796549	#	0.48786141894274;1.3524346016672602	#	0.524512533256645;1.306432571009355	-11.4823177763434;-6.656659598776599	0.38590545422974487;1.605754697848255	-10.6391814595288;-7.721133974891199	0.29301627368347993;1.74190451985652	#	0.74361047582356;1.36059499265644	-11.2407401624985;-7.1552765656215	#	-11.010929581223198;-7.020928360896799	#	#	#	-10.045196802035601;-8.3390549289844	0.9353869362573499;1.5349137974226499	-11.497653211474;-6.981642954646	#	#	0.46844623534278984;1.8932899465572102	-11.6544225705175;-7.026788829122499	#	-11.619220714890801;-7.3185734148692	#	-10.96025221160145;-8.42081374535855	#	-10.7988070693084;-8.8104187332916	0.43081253109596795;1.9494275913213306	-11.2486344369192;-8.749300304320801	0.061004229985452185;1.5308727821685477	#	#	#	0.133457095355069;1.5354743743849308	-12.0235459217625;-8.4609911112375	#	#	#	#	#	-11.7850426728075;-9.0992062793925	0.06620964656855649;1.0230093690934436	-11.388753117408351;-9.60161600279165	-0.1286578631446061;1.0943142052986061	-11.22091088178475;-9.97019665101525	#	#	-0.059164906744405;0.584089827044405	home	0.1	1.0	1	1.0	4342	4342	0.5625	1.0	0	0
#	#	-8.52799482322161;-5.07740032719839	#	#	0.09756362923288003;0.6951073008551201	-9.0246048986485;-6.2373402325314995	#	-9.198104743643249;-6.06524696007675	#	-9.99203732848025;-6.11163256935975	0.5139165070644099;1.00191156159359	-9.352962063285249;-7.366361190154749	#	#	0.644398664245195;1.316961480000805	-9.9674996747544;-7.043932895425599	0.13816130315632003;1.41672314777968	-9.559194388406251;-7.83997912587375	#	-10.3721340963536;-6.786683047426399	#	-9.968509715966;-6.031065095234	#	-10.32046273105945;-6.385715336440551	0.49292613799612484;1.8803741606838749	#	0.72646014621608;1.25201059897192	-11.07963892649415;-6.53297649908585	0.3883730023003451;1.6166608016796549	#	0.48786141894274;1.3524346016672602	#	0.524512533256645;1.306432571009355	-11.4823177763434;-6.656659598776599	0.38590545422974487;1.605754697848255	-10.6391814595288;-7.721133974891199	0.29301627368347993;1.74190451985652	-10.955052960282;-7.034511675198001	0.74361047582356;1.36059499265644	-11.2407401624985;-7.1552765656215	#	-11.010929581223198;-7.020928360896799	#	#	#	-10.045196802035601;-8.3390549289844	0.9353869362573499;1.5349137974226499	-11.497653211474;-6.981642954646	#	-11.4739800913626;-7.114577312617401	0.46844623534278984;1.8932899465572102	-11.6544225705175;-7.026788829122499	#	-11.619220714890801;-7.3185734148692	#	-10.96025221160145;-8.42081374535855	#	-8.816796596306599;-8.8104187332916	0.43081253109596795;1.442981773244032	-11.2486344369192;-8.749300304320801	0.061004229985452185;1.5308727821685477	#	#	#	0.133457095355069;1.5354743743849308	-12.0235459217625;-8.4609911112375	0.36352744890195443;0.9805537495540455	-10.739390298022899;-9.5905050757771	#	#	#	-11.7850426728075;-9.0992062793925	0.06620964656855649;1.0230093690934436	-11.388753117408351;-9.60161600279165	-0.1286578631446061;1.0943142052986061	-11.22091088178475;-9.97019665101525	#	#	-0.059164906744405;0.584089827044405	home	0.1	1.0	1	1.0	4342	4342	0.625	1.0	0	0
-5.775051202205725;-1.4762498832526156	#	#	#	#	#	#	#	-6.779065660308;-2.8476362848520003	-0.0012174350019999447;0.82890504581	-5.77144670242765;-4.04018919451235	-0.010536780793760081;0.9317984969177601	-6.0906179036245;-4.0438170040355	-0.15382107218086993;1.00687489162487	#	0.007760921681234989;0.818285340668765	#	-0.12702476473224;1.09342063240824	#	#	#	0.15998363259202003;0.87387841398198	-7.0705336965433006;-3.5924576148967002	0.07075522323307998;0.9201595899089201	-6.2521000994700495;-4.18469045144995	-0.1332082135148751;1.254239809172875	-7.5416157941889;-3.2739418699311	0.04602133787202006;0.9985815334919801	-6.74837450492555;-4.101809808374449	0.07102263104137002;1.04692252643863	-7.8051345621334995;-3.0898642555264995	0.35524055724014;0.89355970874786	-7.8533782694881005;-3.0744768908119	#	#	-0.04042771818012014;1.2394141111901202	#	#	#	0.07154579788754989;1.5038312833924503	-6.7200748866283;-5.023036161771699	#	#	0.07482409590019001;1.22280002976381	-8.33252755075125;-3.4877679333487506	0.14932181778465503;1.211760810001345	#	#	-7.656867947980801;-4.1730886069992	0.18095261621463998;1.34287114356136	#	#	-7.716394393091;-4.278723613769	#	-7.5536184848182;-5.012326898441801	0.2135413511162001;1.0462071392318	#	0.7386760476608002;1.38977872133702	-9.0113551345378;-5.5869085558422	0.6388615405204334;1.133067320536456	#	#	-9.7018769876354;-6.573359432764599	#	-10.2453710178645;-7.0170533930755	#	#	0.12279374965196549;1.0015887839140345	-9.793370231101251;-8.68867290201875	#	#	#	#	#	#	#	-11.176220304384849;-8.99640407361515	#	-11.006529417888201;-9.8508928631118	#	cafe/restaurant	0.0	0.0	1	7.0	4344	4344	0.5125	7.0	0	1
#	0.11089178795107202;0.679150644887984	#	#	#	-0.18572580315066967;0.8210851245981	-5.5356715959658995;-1.2994607272168004	#	-5.62424821506175;-2.61424759947825	#	#	#	-5.68307660715425;-2.01087499318575	-0.02545628002254996;1.21135089452455	-6.121921750920091;-3.3724983693332	-0.09819983241977998;0.66058898535578	-5.5034021264393;-2.6462800466407	-0.14303878909852002;0.8061965197885199	#	0.04357696829294999;1.01082573524305	#	-0.14379369147195004;1.2391366186721358	-5.4811137284469;-3.5780154950930996	-0.06008970662264007;0.9924330955626401	#	#	-5.902080513998101;-4.82942462389599	#	#	#	-8.1608632548037;-4.1023563790778	#	-7.1115218922537995;-3.2076306251661997	#	#	#	#	-0.38303040224069;1.12977938420469	#	#	#	-0.35799927053986;1.08571926425186	#	0.46978229273197997;1.18231907926802	#	#	#	#	#	#	#	#	#	0.20572638481959993;0.90250411895674	#	#	#	#	#	0.6465060720266605;1.13187620586327	#	#	-9.430558783678;-6.194161313122001	#	#	#	#	#	#	0.1867348596848195;1.3456452755861754	#	0.294378366902955;1.367224460871457	-8.82202962244;-7.4577952638800005	#	#	#	-9.65849531838865;-7.90749539531135	#	-10.3721764835661;-8.4347857887939	#	bus	0.401877572016461	0.8333333333333334	1	14.4	4794	4348	0.35	14.4	5	6
#	#	#	-0.13930691550298496;0.804406427934985	-7.8897571568484;-4.4729471000316	#	#	-0.08310076455819998;0.8967541752202	#	#	#	0.06083315330329986;1.2387522504427002	#	0.38879117397421004;1.09281987333179	#	0.3777432635991749;0.981325277738825	-7.7728392145587;-5.3143853319413	#	-8.7877765126803;-4.524122661599701	0.34463167387820004;1.1451134120438	-8.4802882116264;-5.4260150958736	0.39127596937043996;1.06759734121356	#	0.27451805392835993;1.3270408561136402	-7.40325951940875;-5.73599367423125	0.20963582434997485;1.412090777346025	-8.146172292505;-4.759129495474999	0.17464031067015995;1.22574121618184	-7.5470835337584;-5.3755432699216	#	-7.97802404966225;-4.94677885255775	#	-7.830911174479501;-4.8020300189805	0.4469470524491899;1.01259133507881	-7.6422630636596;-5.124528362320399	#	-8.9539330820122;-3.8820886444278	#	-8.570298120914;-4.7849479146260006	#	#	0.1373143736464001;1.4497857689116	-8.9005159508828;-5.409264883097199	0.17026172058662992;1.47657916256937	-8.8218584853562;-5.4628251506238	#	#	#	#	0.47670820042812;1.16525251292988	-9.2638821279336;-5.2298079147664005	0.17152519728724003;1.49311936421076	-9.02713787803125;-6.05223047284875	#	#	1.131529770275796;1.4890923569418097	-10.22178131351355;-6.56746742306645	0.15088178672898;1.52847187677702	-9.9517832004825;-8.5709579671375	#	#	0.13922660624933902;1.241628020386661	#	0.464881607390025;1.031842361961975	-10.347439952073001;-8.889490057007	#	-10.6586933338255;-9.091169217194501	0.13630276819090892;1.370355369495091	#	#	-11.1605036868414;-9.3138222149586	0.2997241081608445;1.0008795579131555	-11.07908177579;-9.544318122409999	#	-11.593269299236649;-9.22427358916335	-0.06670658130052398;1.228205020580524	-11.872375676277201;-9.2994778301228	#	#	#	office	0.0095367431640625	0.625	1	11.984	4349	4349	0.575	11.984	0	0
-6.11233512409105;-5.04364842539935	#	#	-0.372256273278285;0.9566461899302849	-7.81711913847945;-3.97320782456055	-0.13749504864668005;0.54458254694576	#	#	-9.08278472491625;-5.70421260538375	-0.32431771928599995;0.920866001932	#	#	-9.24377869064175;-5.34959055416	#	-8.2860350446892;-4.9710855793708	#	#	#	#	#	#	#	#	-0.11717825091536005;0.67683017880336	#	#	-9.1608524202275;-5.299963331374999	0.021364873922700034;0.5140684233813	-10.36180904743475;-6.92501378791545	#	#	-0.10305296430426003;0.8264024278585002	-9.9414050694718;-7.3836832048282	#	-10.7898740534786;-7.5709789267886	#	#	-0.05352820262314001;0.81575091342584	#	#	#	-0.25418524923181995;0.66454472745382	#	#	#	#	-11.1271109430372;-8.6991398160028	#	-10.6790197997766;-8.5500435358434	#	-10.2696690558676;-7.5369091050124	#	-11.857418772858;-8.155311779742	#	-12.2354942949918;-7.560166694164401	-0.352069053825805;0.6679465366158049	-11.78333017455525;-8.996141614044749	#	#	-0.487339564136862;0.665439418852202	-11.8606011273824;-8.9447113060176	#	-10.648370955186918;-9.0973275535285	#	#	#	#	-0.409791030291129;0.599888370775929	-12.146787357388899;-9.2303864086111	-0.5406908844931196;0.6421502999877721	#	-0.44145420941598257;0.6008038915671825	#	#	-11.389985247250399;-10.0600227433496	-0.47892494520399953;0.6181529397229996	#	#	-12.2168492820418;-9.9735547933582	-0.31121987172817;0.44749083992017	forest_path	0.06092699470458736	0.5714285714285714	1	26.136	4845	4354	0.4375	26.136	4	7
#	#	-9.74255124172219;-4.26820326201209	-0.019389415338069982;0.71246991222607	#	0.06367525397982002;0.54502987834218	#	-0.14880252910539998;0.7610627721173999	#	-0.30259404042562504;0.7934007791665	#	#	-9.381784906817;-6.732983742643	#	-9.1381797425404;-6.0144773617595995	#	#	-0.05682014938840002;1.0086480544644	#	#	#	0.30211952271324993;0.77178714204875	#	#	#	0.25635379040678996;0.73733577160521	#	#	-10.224294658689251;-5.81335349777075	#	-12.13330807901361;-6.42659357661785	#	-9.7149863257361;-6.2822543495039	#	#	#	#	#	#	-0.19848394480002007;1.4321179925440202	-9.7868974344028;-7.7755922790172	#	#	-0.07568065331525498;1.092087969063255	#	#	#	#	#	0.48350951766747996;1.08598579110652	-10.9283839317026;-6.5689811529574005	0.44745567004802994;1.12890266236797	#	#	-10.9533402506966;-7.239144855223399	#	-10.210611146403151;-9.159736167613051	#	#	0.0857040057719679;1.097873247920032	-11.8447159493093;-8.3560620558907	#	-11.624359303843699;-8.9813013695563	-0.17474151351087253;1.2048629892808724	-12.1238015361945;-8.8954839114055	-0.06162591065940998;0.5145455738734099	-12.1545271680485;-8.7819752807515	-0.015096699896191501;0.5271385340101915	#	#	-11.320102697837699;-9.9570758971623	-0.10987136323514049;0.40178261361114054	#	#	#	#	-11.2238734006001;-10.2947714005999	#	#	#	office	0.6472278485082303	0.9166666666666666	1	27.49744896	4972	4355	0.4	27.49744896	11	12
#	#	-4.28485638292346;-0.5087341042565403	#	-4.8061704734146495;-2.91472204910535	#	#	#	#	0.09639625085587503;0.528751709612125	-8.03008121709875;-3.55269111042125	#	#	#	#	#	#	#	-8.9792998472681;-3.8904226701719	#	-7.415007343136001;-4.759117677263999	#	#	#	#	#	-9.842750701909635;-5.696606876248	#	-8.3829684077382;-5.9399856109218	#	#	#	#	#	#	#	#	#	-9.03524450127;-6.331422925349999	-0.4145204580650201;1.21608147927902	#	#	#	#	#	0.22217917065113496;0.72948200595912	-10.092691753561999;-7.139753896357999	#	#	-0.2727726761291601;1.3194860465311602	#	0.04525131305068003;1.0364469382433201	-10.062553700275;-6.096010493365	0.4831838173226837;0.8905063048381	-11.048669008712201;-6.5525377405078	#	#	#	-9.994972445572198;-8.91795811922845	#	#	0.0025681998665110783;0.9416508859834889	#	-0.1906210599662751;1.1322873673682752	#	#	#	#	#	#	#	#	-11.064606363965;-8.250872999435002	#	#	#	#	#	-10.5204668034377;-8.8549905921423	-0.08439734134965005;1.0701624372456502	car	1.0	1.0	1	24.5	4915	4358	0.2875	24.5	2	2
-3.80221488836135;1.166295494933375	#	#	#	#	0.5229572075936599;0.9325021865833001	-5.2922172451894;-2.6058728839493	#	#	#	-7.4532196292952;-3.1549251268848	0.33518372274317;1.56358506690283	#	#	-6.547268616242;-3.6785623481779997	#	#	#	-10.424307412957548;-3.28373329978295	0.05556426650039992;1.3307314876283	#	#	#	#	#	#	#	#	#	0.73189203693154;1.33762300648846	#	0.39747018399477996;1.21644769214906	-8.1580321707038;-4.2541409036162	-0.18998787854037497;1.0095495270508101	-9.0315305602762;-4.726427240558801	#	#	0.07968377309247998;0.5637487296507173	#	#	#	#	#	#	-7.9115630969672495;-5.65067527551275	#	#	#	#	0.39389931463076;1.16851166619524	-8.6592534399842;-6.1216906284758	0.015860909069600027;1.2548554405604	#	#	-9.754892809007;-5.519406831713001	#	#	#	-9.6714716821874;-7.1307532528326	#	-9.6781412615892;-6.5496150596002	#	-9.986995334743199;-6.5348380328168	0.52294690421783;1.2032998097041698	-9.3823427322775;-6.7788607768024995	0.19009763951936798;1.202301718480598	-9.8718572450185;-7.778683844173999	#	#	#	#	#	#	#	#	0.30771804059492647;0.9012191914570735	#	#	#	0.28774698142593;1.37633191553007	park	0.00041152263374485585	0.3333333333333333	1	14.34604032	4360	4360	0.35	14.34604032	0	0
-3.80221488836135;1.166295494933375	#	#	#	-5.83075589352945;-1.8124884115638498	0.5229572075936599;0.9325021865833001	-5.2922172451894;-2.6058728839493	0.28296773676125;1.24532526690075	#	#	#	#	#	#	-6.547268616242;-3.6785623481779997	0.0963170004233449;1.286235828298655	-6.418152020378301;-4.2254769358817	#	-7.20354409835705;-3.28373329978295	0.05556426650039992;1.3307314876283	-6.6674658510592;-3.1289229128455998	#	#	-0.07119408526288018;1.20291246475088	-8.27105900398205;-3.53602400367795	#	#	#	#	#	#	0.5150015250329399;1.21644769214906	-8.1580321707038;-4.2541409036162	0.16299530473437995;1.0095495270508101	-7.663784392121199;-4.726427240558801	#	#	0.11311049739793988;1.60802813154225	#	#	-7.527856010792799;-5.5165508554072	0.017141269608610066;1.45270746039618	#	#	-7.9115630969672495;-5.65067527551275	#	-8.731500391366001;-5.2356450749244	#	#	0.39389931463076;1.16851166619524	#	0.015860909069600027;1.2548554405604	#	#	-9.754892809007;-5.519406831713001	0.16197745406185515;1.431792780938145	-9.3290182094873;-6.48790955487475	#	-9.6714716821874;-7.1307532528326	0.34476899778257797;1.2665659861674219	-9.6781412615892;-6.5496150596002	0.42262302947759706;1.280046351584403	-9.986995334743199;-6.5348380328168	0.52294690421783;1.2032998097041698	-9.3823427322775;-6.7788607768024995	0.19009763951936798;1.202301718480598	-9.8718572450185;-7.778683844173999	#	#	#	-9.6337593233146;-7.7390946581809	0.13024544274129202;1.061264299683266	#	#	-10.8856303713101;-7.53625099034505	0.30771804059492647;0.7334490511617405	#	#	#	0.28774698142593;1.37633191553007	tram	3.0517578125e-05	0.125	1	11.6272	4615	4360	0.5125	11.6272	1	8
-1.64050905164195;0.9458662063799501	#	#	-0.15999877477651497;0.822233480638515	-2.88840633113465;-0.99695790682535	#	-4.3862477892906995;-1.9706184119893	#	-4.4192918806415;-1.8392913529985	#	-4.88988874350615;-2.5616458880338504	#	-5.5924568901935;-1.8600552497664997	#	-6.884684249599601;-3.4891753887631998	0.16325472097933502;1.3186831480466652	#	#	-5.48495941881275;-3.07805805126725	0.04090856392472497;1.024834033753275	#	-0.1206189112374701;0.9502232608474701	#	#	#	#	-7.653270974472756;-3.2455800092461997	#	-6.184072665023299;-4.0465622481826	#	#	#	#	#	-7.6332853004008;-3.9921165659926	#	-8.002678641760001;-4.52881258862	0.08737614105452002;0.7692059039594801	#	#	#	0.10421186207259997;0.9791927922493999	-8.4971821861438;-5.3176499636962005	#	-8.198043350351;-4.322235656429	-0.029513464704379988;0.73683597230438	#	#	#	#	-8.6909408085944;-5.0083940062074	#	#	-0.5370301275679895;0.76243440445698	-10.95330165861021;-6.2065238641476	-0.05847725713525487;1.169704780335255	#	-0.11348658092474995;1.45195670322075	#	#	#	-0.29636833153181935;1.1939150616538194	-9.186581608747199;-6.8132234636727995	-0.07607998022827511;1.246828447106275	-9.949321889743251;-7.50204885159675	0.24031887962666704;0.9893418095193329	#	#	-10.87783423980385;-7.828869611536149	0.14393475914501996;0.89997182616898	#	#	#	#	#	#	#	0.22320052304126398;0.8995371484647361	-9.8776352430571;-8.959923861322899	0.14066565614027493;1.1194625395430702	tram	0.1134276198236865	0.6470588235294118	1	26.2101086322688	4985	4362	0.45	26.2101086322688	11	17
-5.06536413239105;-2.2067388472089497	-0.156426154375288;0.7924840833112881	-6.965322463177751;-2.08240572352225	#	-5.46064635460495;-3.44716899969505	#	#	#	#	#	-5.4677623669541;-3.9156004633059	#	#	#	-6.842010881876;-3.0170691911239995	#	#	-0.429871396312;1.02303979076	#	#	-6.8906950659204;-3.1724495336995995	#	#	-0.34092383537432003;0.87778677768232	#	-0.081901722404645;0.602572635454645	-6.868294458568999;-4.836068780351	#	#	#	#	#	-8.792664834137;-4.081071925582999	#	#	#	-9.2238709406894;-4.2909811452305995	#	-8.555465936669;-5.108093427370999	-0.51131861415802;1.11928332318602	#	-0.05479953478471;1.0608011511907098	-7.411465864014;-5.541152791986001	#	#	#	-7.022852103021201;-5.2510893886988	#	#	0.21135748414787997;1.13658890407212	#	0.2942896939335699;0.8518372331044299	#	#	-8.302236524358799;-6.6080421334412	-0.001899875464799916;0.8307659126508	-9.47304950643595;-6.31423580452405	-0.17777269124505002;1.1789448216810499	#	#	-8.3240134581654;-6.9702074696746	#	#	-0.22362334501082004;0.83470339685682	-10.15817550899925;-6.877788245100749	#	#	#	#	#	-9.721221593671299;-8.0064459412087	#	-9.482668691255;-8.374228274924999	#	-9.7350504084673;-8.321965248072699	#	#	#	-10.7615146613037;-8.4162522413163	-0.19885335267123005;0.36193282550363004	forest_path	2.6932907434290447e-06	0.07692307692307693	1	18.522821632	4363	4363	0.4	18.522821632	1	13
-7.30829196053145;-3.3606665667085496	#	#	-0.06316010545927497;0.610920854139275	#	#	-8.685407882278401;-4.4735412757016	#	#	-0.26819778372225;0.87322062739425	#	#	#	#	#	#	#	-0.27220128904384;0.85138336229184	-8.6167237641234;-6.141053786076601	#	#	#	-9.7780181567887;-5.381204996971299	#	#	#	-9.3658397782447;-6.0465378371553005	-0.22945531723798;0.72310487838198	-9.67829242150985;-6.08167885953015	#	#	-0.3435346515212401;0.83097986085924	-8.9397658131897;-7.122437119890299	#	-9.892979037708601;-6.3261882108114005	#	#	#	#	-0.14750122220463005;0.53558877857463	-10.453264663788499;-6.3678010669114995	-0.29920817142091993;0.83826703780892	#	#	-10.113099624951;-6.2372919310290005	-0.41865288614273;0.87020753064473	-9.456469390964;-6.831635740115999	-0.4728250996313401;0.8861024523433401	-9.150403420696;-7.214970453484001	#	#	-0.24940694039232003;0.74178868480032	#	#	-10.388534658498;-6.478855294841999	-0.138768600920685;0.548180674274685	#	-0.5727000660977499;0.99274321804775	-9.650017299943599;-7.2197648892564	-0.17881857169555798;0.5260850076575581	#	#	-11.038383942441099;-7.82448225229301	#	#	-0.289004516518068;0.556046994130068	-11.276393060119;-9.661368212681	#	#	#	-11.3814906749313;-9.6667150224687	-0.3823480685783765;0.5841094432423765	-11.545144656705;-9.754587061095	#	#	#	-11.23133040055395;-10.266493708246049	#	-12.1291039039553;-10.0557559674447	-0.44049758527568994;0.58211250433729	forest_path	0.018452812500000002	0.45	1	17.675333791219714	4999	4366	0.45	276.0191413681138	9	20
#	0.40423371914279765;0.8402205526156279	#	#	-7.949461110940501;-3.6784485399194993	#	#	#	#	#	#	-0.2183955289521501;0.8753864898201501	#	-0.06254765011480995;0.75564786535481	#	#	-10.3118732406715;-5.9929677712085	#	#	#	#	#	#	#	#	#	-10.4233749220404;-5.816996718079599	-0.33291421774032;0.84957430096032	#	#	#	-0.0544007401708001;0.5981073222628001	#	0.0011935349310150112;0.48365483482098504	-10.212886140234401;-6.436284088225601	-0.2750800829401651;0.9847642178461651	#	0.030430052935469964;0.60572391538653	-9.704991114388;-7.541933853651999	-0.5428533872679102;0.9335024208679101	-9.9431371202686;-7.806125392671399	-0.08218426957877001;0.72717309083477	#	0.30941145150418115;0.731575966663805	-10.09037010157985;-8.08786945972015	0.09228243763636002;0.64962748273364	#	#	#	#	#	#	-10.817044194576999;-7.908245842843	-0.36398616166336006;0.73734001622336	#	-0.2326069814214749;0.912308477237475	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.6395705779101059	#	-0.303329733378066;0.6546161565120661	-10.9636156552297;-8.7246288281103	#	#	-0.22283841630923504;0.1469987321832128	#	-0.513227388494102;0.754349877478102	-11.2617977660855;-8.7442590333145	#	-10.75085746749445;-9.29265699310555	#	#	-0.427987334967881;0.595320618724681	-10.62728200511;-9.26304764655	#	#	#	-10.830572945354001;-9.401185253046	-0.44525949818794;0.59525838707894	#	#	library	0.1	1.0	1	19.0	4368	4368	0.425	19.0	0	0
