A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	-6.9419675452866;-4.2573310720734	#	#	#	#	#	#	0.05620480216722562;0.8736990819777601	#	-0.10035937529753991;1.0793643911935398	#	0.10994178108014;1.008857104988695	#	0.011881022060199975;1.2106464508126966	#	-0.14202215665297502;1.1731151590274251	-10.618428032403601;-6.3856496934662	-0.7782553863919172;0.8550194785397087	-10.0245127443499;-7.940993497697091	0.013154781712319985;1.1026082085356799	#	-0.021890130652740036;0.73733577160521	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.18596642130354002;1.4327482995235399	-10.6324040479202;-8.824434744959799	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.993546452553801;-9.5911075486462	#	#	#	-12.1545271680485;-10.000936697209001	#	#	#	#	#	#	#	-11.63768662565525;-9.5695287792337	-0.07967662311453255;0.905609835349524	#	#	#	#	office	0.32079621201964487	0.7966101694915254	1	53.63357038955174	9999	8548	0.2125	53.63357038955174	47	59
-3.01042539556095;-0.42405013753904996	#	#	#	#	#	#	#	#	0.5755831507604179;0.6673310205653751	#	#	#	#	#	#	#	#	#	#	-7.6403437715976;-3.3909203062023994	#	#	#	#	#	#	0.009460369243849964;1.07698472640415	#	#	-10.16832618938822;-3.7569710406064494	0.23686586846642;1.03618824494758	#	#	#	#	-7.2156849845278;-5.339797315832199	0.05964500862366995;1.06108247289033	#	#	-8.967804076912701;-5.0080470522473	#	#	0.15276035264942006;1.02363864730458	-9.11233910642515;-4.655160258414851	#	-8.1587960097988;-5.0089956287812	0.5119987062911051;1.091541338750895	#	0.01844406123631992;1.1373285690516801	#	#	#	0.33493134530187996;0.98884376342212	-9.4523540044656;-5.412351995354401	0.5894382569029712;1.1754051818576947	#	#	-8.888033482571501;-6.9548781558885	#	#	-0.14704609307010436;1.1390888900901044	#	#	#	#	#	#	#	#	#	#	#	-0.19701058833485052;1.1725262693968506	#	#	#	#	#	0.15758508593743492;0.932789508708565	train	0.008416533573215765	0.38461538461538464	1	30.923245056000003	9993	8549	0.2625	30.923245056000003	5	13
#	0.31161380110461995;0.81482377563538	#	#	-5.9715098080299;-2.7188384156896497	0.004984996614479986;0.79127812557944	-6.1465211061236;-4.3307239506175	-0.10952827997439996;1.1502852140264	-7.50051020375075;-3.1317159714360003	0.403797519169125;1.493333275234875	-6.6688495905639;-3.4451287137561	0.57382580927721;1.4342308495318201	#	-0.025481916143530015;1.31244382152422	#	0.005360975086365016;1.264260604577635	-7.6580572940120994;-2.9404836273679	#	#	#	#	#	-6.348554289167845;-4.661480403751099	#	-7.15602711995585;-3.678492544555458	0.25343909207443;1.03040998477957	#	#	#	#	-7.81603635776305;-3.70701509057695	#	-7.0952561546607;-4.6048427601393	#	#	-0.08520608296176013;0.67254713588738	-8.351157296420801;-3.3487901798991997	#	-9.387089464927001;-6.743640837887	#	#	0.26848777500480997;1.17131355520319	-7.8792858829567995;-6.1226346413036	#	#	0.32215969642861997;1.08850913343738	#	0.031539016439779965;0.91084507948222	#	#	#	-0.10930380333657008;1.39813954331057	#	#	#	0.5534816188772;1.31893777767869	-6.37719634592165;-6.25168432830615	0.10380940010441003;1.08482052483559	#	#	#	0.10336821163832555;0.9812063747476744	-10.8452895590871;-7.8465490362646	0.41090957040917997;1.46923631227682	-10.59836405425225;-7.94281245966775	#	-11.415176316603;-8.660133929797	0.19888683644825755;1.282069869530675	#	-0.11061570190196501;1.1726701823425691	#	0.05261843949452799;0.962225509443472	#	-0.042501327088331986;1.3082747517703321	#	-0.16149087549514707;0.9625576581807944	-11.11031781019245;-9.788134194807549	0.0023701621701279763;0.921494294155872	-10.563448830701699;-9.5777588280983	#	tram	0.1	1.0	1	29.5	8551	8551	0.5125	29.5	0	0
#	#	-5.29563932996606;-2.8216281818739395	#	-6.92883652141035;-1.9445550982100999	0.004984996614479986;0.9344973746935201	-6.1465211061236;-1.6868976403364	#	-5.097430659164;-3.1317159714360003	#	#	#	#	0.056608844291780036;1.09715844229153	-6.884684249599601;-3.6334838124604003	#	#	#	#	0.04964239014517491;1.0002144542168252	#	#	#	0.020838296882319973;1.11029172370568	#	#	#	#	#	0.43972838210501003;1.0752276228040998	-7.81603635776305;-3.70701509057695	#	#	#	#	#	-8.351157296420801;-3.3487901798991997	0.0424824791215499;0.8334394934847	#	#	#	#	#	-0.09488196010537508;1.389569678511375	-8.46728225531815;-5.30203930528185	#	#	#	#	#	-9.2272309218302;-5.3883538480098	0.3228257176465699;0.8803732568174301	#	#	#	0.44463870015731005;1.31893777767869	#	#	#	#	#	0.10336821163832555;0.9812063747476744	#	#	#	#	-11.415176316603;-8.660133929797	0.347181535209325;1.282069869530675	#	0.000812728455431011;1.2124491653899652	#	#	-10.277437807624999;-9.168997391295001	#	#	#	#	0.0023701621701279763;0.921494294155872	#	0.08780158324577997;0.3206457946552822	tram	7.042962777237426e-07	0.058823529411764705	1	43.2666796695552	9694	8553	0.3125	43.2666796695552	1	17
-6.4673181536766755;-1.907130198743325	#	-6.87994113201421;-4.731457766565789	#	#	0.05773586705029998;0.6386811033497	-6.285913003120967;-4.8779812173833	0.12904482256139999;0.6189722924506	#	#	#	-0.018197036610240025;0.72220925302024	#	-0.1987427014225399;0.9809810650685399	#	#	-8.7779106693236;-6.3859014862364	-0.12555788106575994;1.07551536691376	-8.61685536290755;-6.76010287937245	#	#	0.12401893922594998;1.1572877017640502	#	0.37575781708631995;1.00357843593368	#	0.07294836465548493;1.164407475836515	#	-0.11484381893505008;0.7884460217390501	#	#	-10.47479748797345;-5.826888185746551	#	#	#	#	0.031491967301259916;0.5914227676507401	-10.591618344772401;-6.006115154627599	#	-9.446422153472;-7.553747050327999	0.1650211190829599;1.2227088622250402	#	0.05925325533832998;0.64986538320767	#	0.006993210860749999;0.99662763660525	-9.7195247884131;-8.040008121046899	#	#	#	-10.1273413749402;-6.837105330679799	#	#	-0.3618248003925302;1.1639091445989402	-11.57792140897175;-6.88417861412825	0.08746307996192004;0.81020838420008	#	#	#	0.12183360128190002;0.7480109149401	#	#	#	#	-10.672279018304199;-8.8383204516558	#	-10.91662183999;-8.83383627561	-0.345421538302444;0.6532757015544439	#	#	#	#	#	-0.38104329829037653;1.0848369218249405	#	-0.2676826223519845;0.4264661959503845	-10.8582159515911;-9.2788854782089	#	#	-0.20842293779196802;0.34651993435036804	#	-0.362523398471235;0.511643291036635	home	0.0016538171687920206	0.2777777777777778	1	69.28381947838463	9831	8556	0.4375	69.28381947838463	5	18
-6.4673181536766755;-1.907130198743325	#	-6.87994113201421;-4.731457766565789	0.03606892311084503;0.5560742348011549	-7.7258685254769;-4.9192031216631	#	-6.285913003120967;-4.8779812173833	0.12904482256139999;0.6189722924506	#	#	-8.63115098511605;-5.46712864306395	-0.018197036610240025;0.72220925302024	#	#	-9.6374510688836;-5.4300152090564	#	#	-0.12555788106575994;1.07551536691376	-8.61685536290755;-6.76010287937245	#	#	0.12401893922594998;1.1572877017640502	-9.8257724569882;-5.757079682231799	0.37575781708631995;1.00357843593368	#	-0.10118957054533784;1.164407475836515	#	#	-8.9868481817782;-6.5438653849618	#	-10.47479748797345;-5.826888185746551	#	#	#	#	#	#	0.13523290683500994;1.00882729055699	-9.446422153472;-7.553747050327999	0.1650211190829599;1.2227088622250402	#	#	-10.0847846583844;-7.7157214338156	#	-9.7195247884131;-8.040008121046899	#	#	#	-9.700940553235;-8.088079747224999	#	#	-0.3618248003925302;1.1639091445989402	-11.57792140897175;-6.88417861412825	0.08746307996192004;0.81020838420008	#	-0.39303995708847494;0.7518755015704749	#	0.12183360128190002;0.7480109149401	#	#	-11.1648766846908;-8.4572647077092	-0.30879235244476044;1.0864572614114258	#	#	-10.91662183999;-8.83383627561	-0.345421538302444;0.6532757015544439	#	-0.1099283423733375;0.3575158247873375	#	-0.494727398690069;0.677130055197069	-11.3070331445286;-6.871708414219414	#	#	-0.2676826223519845;0.4264661959503845	-11.1540048028194;-8.9928157339806	#	#	-0.20842293779196802;0.34651993435036804	#	#	home	0.001903968584518355	0.2857142857142857	1	53.9095220224	9304	8556	0.475	53.9095220224	4	14
-5.19437792950125;-1.79125258999875	-0.006180724377587987;0.583293817215588	#	-0.02900304266647996;0.5872995489664801	#	#	#	#	-5.796499713594001;-1.3736416662060003	#	#	0.0009363135071399631;1.11154574795286	#	-0.21147032810989996;1.1204758598639	#	#	-5.738879409624;-3.0810914284159994	0.3848832441904169;0.9496899726133201	#	#	#	#	#	#	#	#	-6.442517678761701;-3.8006242970782997	-0.18270917596131997;0.99977934273932	#	0.13915337333633504;0.795361923689665	#	#	#	#	#	#	#	-0.18616099310923012;1.0283482720652302	#	-0.1449080898394201;1.04499062119542	#	#	-6.9330338899888;-5.3120958942311995	#	-8.380483936253599;-4.763063421926399	-0.163196444727155;0.516067828985155	-7.0314491820136;-4.9972031026064	#	#	#	-8.8883317729002;-5.049454699079801	#	#	#	#	#	#	#	#	#	-8.986356192406335;-5.9475587204775	#	#	#	#	-0.374932276143196;0.931056422131196	-10.5359677411;-6.287890215774814	#	-10.090393356001151;-8.72056866793885	#	-10.6170682152614;-8.7703867433786	#	-11.0578322023625;-8.286731161537501	#	#	-0.25494968808585056;0.44646076293305054	-10.742330913253952;-9.77749422094605	-0.25282624618190397;0.9784532513839039	-11.3527679871996;-9.585323844600401	#	cafe/restaurant	0.07042962777237427	0.5882352941176471	1	49.182595758645064	9969	8557	0.35	49.182595758645064	30	51
-5.19437792950125;-1.79125258999875	0.022951262933280037;0.59804837668272	-5.49904414141405;-1.2671829670459496	#	#	#	#	#	-5.796499713594001;-1.3736416662060003	#	#	0.0009363135071399631;1.11154574795286	#	-0.21147032810989996;1.1204758598639	-5.5257060367676;-3.5494861632124	0.22334710896223497;1.033871527949765	-5.738879409624;-3.0810914284159994	0.3848832441904169;0.9496899726133201	#	#	-6.3278172903564;-3.2735441746036	-0.04708613934757;1.2116230804715702	#	#	#	#	-7.4291966810316;-2.5518550533083997	-0.18270917596131997;0.99977934273932	-6.54175636984065;-4.03091293977935	0.13915337333633504;0.795361923689665	#	#	#	#	#	-0.05823642738806506;0.801657301720065	#	-0.18616099310923012;1.0283482720652302	#	-0.1449080898394201;1.04499062119542	#	#	#	-0.242807268447695;0.7666198458116951	-8.380483936253599;-4.763063421926399	-0.163196444727155;0.516067828985155	-7.0314491820136;-4.9972031026064	0.038943403489289985;0.87828100912071	#	-0.08602377785252013;1.0543777397285201	-8.8883317729002;-5.049454699079801	0.1000028523564;0.9093053804530075	-8.383687829865499;-5.342671371234499	#	-8.7821313479824;-5.6543878570576	-0.034630401528459975;0.54823565015246	-8.9082784980435;-7.0501527910365	#	-9.195255680626;-6.985935307274	#	-8.986356192406335;-5.9475587204775	-0.1842486811746744;0.6935894819346744	#	#	#	-0.374932276143196;0.931056422131196	-10.5359677411;-7.68592389268	#	-10.090393356001151;-8.72056866793885	#	#	#	-11.0578322023625;-8.286731161537501	-0.05334221571266551;1.1285868532886656	-10.88220839577875;-7.765108777261251	#	-10.742330913253952;-9.77749422094605	-0.25282624618190397;0.9784532513839039	-11.3527679871996;-9.585323844600401	#	cafe/restaurant	0.06922366952724099	0.5862068965517241	1	48.831660075261595	9969	8557	0.5375	48.831660075261595	34	58
#	#	-2.5895487303342097;0.32354676910279023	-0.20199926952995995;0.872974153668455	-3.1202284357542;0.1349799248532899	#	-5.3763636261198;-2.5271597452002004	0.06293645520484997;0.8853147082331501	#	0.02944250749462496;1.326508883763375	#	0.029947629046309987;0.68621684030969	#	#	#	#	-6.467601896334;-3.809813915125999	-0.4989097623582396;1.02992518416916	#	0.3185847346228;0.8522392267332001	#	0.19198611555353998;0.68044043966246	-6.483148864505701;-4.857500127134502	#	-7.0455205594672;-2.7773199958128005	0.370110934010375;0.832593608239625	#	#	#	-0.21624177801491995;1.5312748399143206	#	#	#	#	#	-0.6819460613695196;0.6760593743500201	-8.7321905129194;-3.7993007174606	#	-8.038266843801;-4.726085413299	#	-7.7648883543883;-6.6755888173088005	#	#	-0.24665762488435997;0.70339142383036	#	-0.2069518322741501;1.01224045387615	#	#	#	#	#	#	#	-0.12256235556612002;0.53135006255412	#	#	#	0.08107990245274999;0.60289433050125	#	#	#	#	#	-0.08382651349061254;1.1445884547486127	#	#	#	#	#	#	-10.6943917794017;-8.451992849258302	#	#	#	#	0.24582628327200845;0.9112669675719915	-10.18715869885705;-9.007913852702949	#	-11.168480869660048;-9.0920551222172	#	tram	1.0	1.0	1	67.44704	9976	8558	0.35	67.44704	9	9
-3.296882793405825;-1.0508200693341752	-0.06523938844660798;0.739896570802608	#	#	-6.29891605813825;-2.9431204666217496	-0.2936019085498141;0.81699663779504	#	-0.08992355981779998;0.6799624642938	-6.50760968384;-4.05046632418	#	-8.4065050920853;-5.235894743906649	-0.056500516929660016;0.6699293319348201	#	-0.12467678166947999;0.7125465364854799	-6.9994740442852;-4.6407600016548	#	#	0.06057384846399999;0.5448775774879999	-6.2115831005721;-3.5579010866712504	0.10225744440559992;1.1695664286264	#	#	#	#	-8.200212133188801;-4.4655366399912	#	-6.6782529640069015;-5.248191534198031	#	-9.05786432966415;-4.51120190225585	-0.34056244380171496;0.820421914515715	#	-0.28476560134230006;0.7755600001123	#	#	-8.641713293396;-4.445488791163999	-0.23974923751593008;1.29783750652175	-9.4762078700022;-4.404363432417799	-0.21144208538460002;0.75363824031977	-9.254033053188;-6.4150203984720005	#	#	#	#	#	#	0.29802889381349;0.9598761348665099	#	#	-9.0311062827982;-6.3860145609418	#	-8.3022813106344;-5.1791270810856	-0.03066447984036197;1.14830380190703	#	0.07952122611264001;1.1808474039993602	-10.267881212166;-5.3837491048854	#	-10.0201526179687;-6.108428588535751	#	-11.2305204635861;-7.4194428195539	#	-10.8006475026449;-9.1864942086751	#	#	-0.018406896436975018;0.548553858134975	-11.204976754971;-9.330469747029	-0.28523273753953804;0.5807448595421155	#	#	#	#	-11.6966765417653;-9.102528759834701	#	#	#	#	#	-11.676656335531;-9.532574797069	#	#	#	residential_area	0.040386107340619246	0.5263157894736842	1	35.02902367079629	9823	8560	0.4625	35.02902367079629	10	19
-5.19437792950125;-1.79125258999875	-0.05954210494774004;0.73121642645774	#	#	#	#	#	#	#	0.22054306784100003;1.0506655486529999	#	0.19820689143282996;0.65254711461517	-4.70295616470825;-2.95715539741175	#	#	#	#	0.3848832441904169;0.9496899726133201	#	0.21696041764479995;0.7506149097552	#	-0.05341844399878998;0.8671300898987899	#	#	#	-0.392920316708896;0.9807869618064751	#	0.021838023600329992;0.9579747675716701	-5.603191502993299;-3.2959299726666997	#	#	#	-6.417881565022901;-3.7928512302571	0.30324149844690995;0.7357930086930901	-7.6371979798976;-3.0213510274423996	-0.07272923472838005;0.801657301720065	-8.3456903194338;-3.0203854348019994	#	#	#	-6.835437066396601;-3.4413596166833997	#	#	#	#	#	-8.16941307193;-4.888371008369999	#	-8.145068049613199;-3.730955464398	-0.08602377785252013;1.0543777397285201	-7.2501268881156005;-3.8667098061044	-0.09117636821823899;1.1713953791643101	-8.383687829865499;-4.147877095682077	#	#	0.42136050027586175;0.54823565015246	-8.9082784980435;-5.5092639421406	#	#	0.25852282927161196;1.234543169914388	-9.5930511147835;-5.43668407789567	#	#	#	#	0.385042208478744;0.931056422131196	#	#	-9.3273482095192;-7.2063293376808	#	-11.0343351973723;-8.000501350707701	#	#	#	-10.26516263650315;-9.14300677383685	#	#	#	-11.3527679871996;-9.585323844600401	#	cafe/restaurant	0.057686950493471195	0.5652173913043478	1	73.70072750029689	9931	8561	0.4	73.70072750029689	13	23
-4.11159425598065;-2.213474828313875	#	#	#	-4.8915846578645;-2.0777930818996495	-0.07756296128531998;0.3720565147581622	#	#	-6.68815717996925;-3.0638707244707506	#	#	#	#	-0.2481540619868599;0.85545849376286	#	#	#	-0.03323100292247999;0.9048916858818801	#	#	-8.50326126860482;-3.5265438693117996	-0.007540712869979982;0.7063540685199801	#	0.03157875128155996;0.8994484302764401	-7.06565184984135;-4.5980983989786495	#	-7.988203896089599;-4.6803785789565	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.025135660735840004;0.6646309793121601	#	#	#	#	-8.933349896228501;-6.1567696513915005	#	#	#	-11.807333597770855;-7.40641873275375	0.14841866460090003;0.7745959782591	#	#	#	#	#	#	#	0.1164871107393679;1.192007215200632	-10.594129373742;-9.074105987918	#	#	#	#	#	#	#	-11.49174215858355;-9.039623792016451	#	-11.1633416016694;-9.5910151401306	-0.31150512887900805;0.8504065096690081	-9.8505699176017;-8.864879914998301	#	metro_station	0.5734249721032963	0.8947368421052632	1	55.2587346894848	9936	8562	0.2625	55.2587346894848	17	19
-4.5802448907213;-1.0409945376387	0.2515971377655041;1.2867719425144961	#	#	-6.8714811685510995;-2.3564107363289	0.39162563948342005;1.20494897030258	#	#	#	#	-6.4388174372598;-4.7672584641002	0.29045687708242995;1.41789372720157	-7.5322544588005;-3.5590527125395	0.35504091230352;1.19226423045848	#	0.441396903451195;1.1139597192068051	-6.4599033739934;-4.2007835899665995	0.44883376142176007;1.18497542953824	-7.7208234912487494;-2.56317770365125	#	-5.9098174481086;-3.9842974403514004	#	-6.619013254975;-3.337809404365	#	-6.874785126574601;-3.4068721686054	0.046940059667899936;1.1568984778181	#	0.58535217860225;0.99593846981775	#	0.22624300470581504;1.420879083554185	-8.1742304052036;-3.3242380898363995	#	-7.2474558571696;-4.8243509327704	#	-7.250380869089399;-5.222205693010601	#	-8.685528787238;-1.1755884123052573	#	-7.491093220791;-5.530822578249	#	#	#	#	0.29111330982096995;1.35991848962503	-8.33161754366985;-6.32911690181015	#	#	#	-8.708855823169399;-5.6766775078705995	0.26841821263272;1.17213262279128	-7.8919932235118;-5.8749561169282	#	#	#	-8.4100807538584;-3.9791108083816003	#	#	#	-9.417986328119099;-7.2638989641009	0.25371613694039197;1.410480985109608	-10.725919999774;-7.601752334025999	0.4038831244108551;1.0163283544871449	#	#	-10.379446901645249;-8.34873097637475	#	-10.5514464551735;-7.6539018759465	0.8026042386296626;1.2700484057903376	#	#	#	-0.04596798019840642;1.2994924774344065	-11.40915680995;-8.851217387650001	#	-10.9685347905849;-9.222959004215099	#	#	#	#	#	residential_area	1.0	1.0	1	24.5	9795	8563	0.4875	24.5	2	2
#	#	#	#	-6.8714811685510995;-2.3564107363289	#	#	0.2067861723637;1.4445188897894428	#	#	-6.4388174372598;-4.7672584641002	0.29045687708242995;1.41789372720157	#	#	#	#	#	0.44883376142176007;1.18497542953824	-7.7208234912487494;-2.56317770365125	0.46369158789675;1.29752673181925	-5.9098174481086;-3.9842974403514004	#	#	#	#	#	#	#	#	#	-8.1742304052036;-3.3242380898363995	#	#	#	-7.250380869089399;-5.222205693010601	0.6511649317895299;1.3310809036424702	-8.685528787238;-1.1755884123052573	#	#	-0.18069534582345015;1.41115123989726	-8.1638528923334;-5.272601731466599	0.10528183571340011;1.4177532309786	#	#	#	#	#	#	#	0.26841821263272;1.17213262279128	-7.8919932235118;-5.8749561169282	#	#	#	#	#	-8.9086595201032;-5.4401582003568	0.28567442124859;1.39192100871141	-9.417986328119099;-7.2638989641009	#	-10.725919999774;-7.601752334025999	#	#	0.4217407718798425;1.3855740546521575	-10.379446901645249;-8.34873097637475	#	#	0.8026042386296626;1.2700484057903376	-10.627198720033416;-7.8757856812478	#	#	-0.04596798019840642;1.2994924774344065	#	-0.07100496466033202;1.279771114198332	#	0.07714083851631193;1.228173373521688	#	0.137724150520248;0.970138458733752	#	#	office	0.0	0.0	1	24.5	8563	8563	0.3625	24.5	0	2
-4.042381449395625;-2.340818779644375	#	-6.18509953718346;-2.40897725851654	0.041790749277195005;0.7543906208528051	#	#	-6.647581936854101;-3.1170466931059004	#	-5.6181796541595;-4.0210364703805	#	-5.5052841241641;-3.9531222205159002	0.19374093836283;0.64808116154517	#	#	-6.5979889764152;-2.6455492293048	-0.03112876038475998;0.79664085900676	#	-0.13233322594695995;0.87501853042296	-5.3772822347969;-3.5892983617631	0.07412037990289999;0.6744816835271	#	#	#	-0.24477244680876004;0.9185422292907601	#	-0.3276495026780251;0.8748054503180251	#	0.10832944278124998;0.51891573399675	-7.064989601083299;-4.7577280707567	-0.2519479399953049;0.808081256729305	-8.447770287563351;-3.93458299409665	#	-7.822478817302901;-5.1974484825371	#	#	#	-8.4327726896262;-6.140021094553799	-0.4075950292226199;0.8282214160426199	-8.879566845008;-6.040554190291999	-0.05932725876298006;0.51358693543898	-9.359484669156899;-5.5254342167031	-0.43243388625502;0.92378655551902	-8.154400433915;-6.595806207225	-0.38252380215492504;0.904000951312925	#	#	-8.3772780398936;-6.3430319604864	#	#	#	-9.5823594232824;-5.8085480625776	-0.1471005734357;0.4723966923097	#	#	-10.6143760957284;-6.183406150251599	-0.17055208104779496;0.474763904741795	-10.4242002690325;-7.327324090687501	-0.3677988431285599;0.63408485872456	-10.0638431315225;-8.6830178981775	-0.24004222752684598;0.537159154836846	-11.605331507899301;-8.1166776144807	-0.4571760420016474;0.8697886231636475	#	#	#	-0.22082152541270902;0.681847133688709	#	#	-11.56202262417055;-8.601433782229451	#	-11.0810132399909;-9.893860865209101	-0.04034718514374347;0.5092070862837434	-12.012231256075001;-9.027968596725	-0.29865763025103603;0.7519459866390361	#	#	-11.0371435371001;-10.1080415370999	-0.28698442892676806;1.1064873218567717	#	#	beach	0.007415771484375	0.375	1	34.5792	9990	8565	0.575	34.5792	3	8
#	#	-2.97358609002799;-1.21573606375201	#	#	0.09269191614382002;0.57404654050618	#	#	#	#	-4.4449070816818494;-1.99726715669815	#	-5.357413226518251;-1.20361140088175	#	-4.9039122532912005;-1.9077079288688	-0.04273146810081002;0.6125861472508101	#	-0.39089059974712004;0.9457876923591201	-6.1938998074555;-1.3800970723644999	#	-5.123238695692328;-1.7953293693194	-0.23734791198917998;0.85228096486918	#	#	-5.33613676611425;-3.0019645828657504	#	-5.2282128349778;-3.4669505805222	-0.23306574447991002;0.76876480608591	#	0.48693822469158;0.7129584967354716	#	-0.2971956359819801;0.5464448698915401	#	#	#	#	#	-0.5283460394703001;0.9631565668843001	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.38414538539702997;0.7399534285590299	#	#	-9.1815481442195;-6.1437326308605	#	#	-0.21153396017431694;0.564229997922317	#	#	-8.6472856479615;-6.8769179182385	-0.09103749144276901;0.42751684463676903	#	#	#	#	#	-0.1261029945681405;0.3855509822781405	-9.4063805474775;-6.891073448882501	#	#	#	#	-0.267333876076216;0.7558420444362159	#	0.11006246246877999;0.70383606288922	train	0.1	1.0	1	42.0	8568	8568	0.3125	42.0	0	0
#	0.03024633057854398;0.634098300015456	#	#	#	#	-8.4125864829011;-5.501443387178901	#	#	#	#	0.21503631350817998;0.92178777179182	-10.06471629209825;-5.910914466461749	#	-8.85105802769;-7.257332323209999	-0.161433828195635;1.0974658012956349	-9.9286108979264;-5.6761501279935995	0.07608403220012006;0.67662065618988	#	#	#	0.32763347397257;0.97290422420795	#	#	-9.67871922862555;-6.944403242534449	-0.08361885028217514;0.9338430330221752	#	#	#	0.10615174668989;0.5436241135921099	-9.601009796102101;-6.7718476121379005	-0.21756164537208;0.98957827013008	-10.1982214576482;-5.78490783855266	#	-10.545808581291599;-6.6293323792084	0.09311048220902496;0.9929992684849751	#	-0.42791086678268636;1.11571649586347	#	#	#	0.24698972509211997;1.14604858686575	#	#	-11.20484083037775;-7.006049161962251	#	-10.8216256630656;-7.4749627582344	#	#	-0.2096227567248401;0.88774474132484	-11.683438548756001;-7.128838630664	#	-10.5109275797;-7.866565441760001	-0.012116710214859994;0.65900392943486	#	#	#	#	-12.2319295673485;-8.6417839606515	-0.25562061236064204;0.846920883550642	#	#	#	#	#	#	#	-0.23635252054575356;0.5302559135977536	-11.362060601004549;-10.16898748559545	#	#	-0.41365803420058256;0.6286000667825825	#	#	-13.093582363099044;-9.671761272285451	#	#	#	-10.290785400189;-9.271106087150999	-0.049804290253875005;0.362538487815875	metro_station	1.0	1.0	1	51.5	9989	8570	0.4125	51.5	4	4
-1.096666617976675;-0.18736885447220897	#	#	#	#	-0.24304518194788;0.8192546787138799	#	#	#	#	#	0.16713317259924998;0.58781856443475	-5.5612423285225;-2.5512410055975003	#	#	#	#	-0.32058819223627993;0.86111290658228	-6.2016815614216;-1.8004904893384004	#	#	#	#	-0.35022841676096006;0.9977393825289601	#	-0.23265956717925004;0.69230578127925	-6.596332411755901;-3.0060670469041	-0.10996247575898;0.84259771986098	-6.73312913583495;-3.27223684034505	#	#	#	#	#	-7.2688537907412005;-4.3314966391788	#	-7.4733077339774;-4.6247375704025995	#	#	-0.3582595103836902;0.8096040393356901	#	-0.13188318485829004;0.93996845460829	#	#	#	#	#	#	-8.7705176360132;-4.5125651081468	#	#	#	-10.28721518494375;-6.65121724527625	-0.07966856407414002;0.9700329492241401	#	-0.1963211108195948;1.281660663085595	#	#	-10.2325605179768;-6.2557838459432	#	#	0.0064658783089815985;1.2109414974590185	#	#	#	#	-9.1632251998845;-5.549693152115664	#	-8.86220399480445;-7.40400352041555	#	#	0.3089141507010505;0.9342690112909495	-8.9683646018375;-7.476233272162499	0.28756177064244504;0.850385136833555	-11.20116208279639;-7.647879252329199	#	-9.95373250600635;-6.775375762897841	#	#	#	car	0.05292214940134466	0.5555555555555556	1	53.17627712720882	9881	8571	0.35	53.17627712720882	15	27
-2.657166317666025;0.13339646072602518	#	-4.99769604859539;-0.2694468509746901	#	#	-0.011834676640320008;0.75169334821032	-6.144606593146661;-1.2994607272168004	#	#	#	-4.9981469868569;-2.9683968051631	0.07626902812753997;0.51378183563646	-5.54397010496725;-2.01087499318575	-0.3437535310625499;0.89305364348455	-5.8105051654472;-3.7705362637128004	-0.09819983241977998;0.66058898535578	#	#	-6.2828736707351;-1.6348471561325502	#	-6.6979677024646005;-2.1165580288353993	-0.09682692953840005;0.6546412613984001	#	#	#	#	#	#	-6.020138995121549;-2.5095757194187005	#	#	#	#	#	-6.8930806206407995;-4.9348425195992	#	#	#	#	#	-6.8811241210454;-4.2428013547525	#	#	0.07057084598684993;2.16476181977086	-7.3282009885707495;-3.5516213241055	#	-6.9468224106748;-4.781334648725201	#	#	#	-8.4557136768294;-3.7059166193906004	#	#	#	-9.269079863378;-5.359400499722	#	-8.5467963458104;-6.5647955916696	#	#	#	#	-0.21209658596210434;1.0740383971981045	#	#	#	0.09020363726166702;1.400313812380991	-9.573132896027;-6.628087585992999	#	#	0.1260220744998195;0.8631582148481804	-8.629330999917599;-7.398210018662399	#	#	-0.7339932849142894;1.0360207269484807	-9.108013774264201;-7.6118059573758	#	-9.93631565902105;-7.32768312055895	#	#	#	bus	0.19075113096875485	0.717948717948718	1	54.01821489803969	9966	8573	0.375	54.01821489803969	28	39
